timestamp,subscription,upgrade,age,gender,location,digitalfluency,os,nps,churn,supporttickets,competitormention,notification_settings,notification_dismissal,uninstall,delete_falsepop,silent_mode,subscription_plan,manual_scan,help,secure_browser,clean_now,parental_control,privacy_settings,scan_now,diagnostic_tool,vpn_toggle,tenure
10/04/2013,trial,yes,24,f,France,Basic,Linux,2,1,8,7,3296,4677,8886,10913,11523,16876,908,3085,1619,16955,2818,472,478,11628,2063,9
09/03/2021,trial,no,46,m,Germany,Intermediate,Mac,0,1,18,9,1200,2350,1200,5920,2473,9389,270,13810,9156,7842,217,47,23353,4541,1862,1
05/08/2016,basic,no,56,m,Germany,Intermediate,Windows,9,1,14,1,5880,956,6590,105,9541,1715,7996,7772,795,2369,69,1108,3613,12957,6739,6
20/02/2014,basic,no,50,f,Spain,Basic,Mac,5,1,0,0,345,556,13915,1629,658,1985,5365,17981,5485,3925,4176,8623,1979,3698,4731,8
26/05/2019,trial,no,49,f,Spain,Intermediate,Windows,1,1,9,3,106,10803,4043,6383,459,2480,13330,2285,6389,78,6339,6989,10127,16030,42,3
19/05/2021,premium,no,63,f,Spain,Intermediate,Linux,6,0,11,85,50,272,1055,1677,1804,3924,976,330,8802,14549,6739,5877,11393,24656,10757,1
07/05/2014,trial,no,65,m,Spain,Intermediate,Mac,6,1,0,52,6630,120,4985,282,492,1174,7825,2968,6825,12006,37,22775,7425,105,4293,8
15/09/2022,basic,no,31,m,Spain,Advanced,Mac,7,0,3,18,723,5975,165,14295,4227,2837,5472,375,4036,1591,16155,1099,21695,3366,5311,0
04/08/2017,premium,yes,58,f,Spain,Basic,Linux,2,1,0,5,6431,1159,14138,7751,3711,5140,5928,179,356,7994,6144,3303,5595,17058,5679,5
28/06/2021,trial,yes,65,m,Spain,Basic,Mac,6,1,10,26,7836,72,8208,149,408,8557,3298,17246,6454,33,13149,3108,918,1807,473,1
29/05/2018,premium,no,35,m,Spain,Intermediate,Windows,2,1,23,5,2815,9499,14213,118,3548,1477,30,11491,712,13851,10472,7781,3132,26667,9259,4
12/09/2020,trial,yes,58,m,France,Basic,Linux,3,1,1,1,6151,1129,4102,9497,60,7838,4990,7771,1000,14077,4848,3794,522,16585,4591,2
12/10/2019,basic,yes,58,m,Spain,Intermediate,Linux,2,0,1,50,6829,4893,4363,6471,14988,17087,15874,2358,203,1840,4478,24050,2302,26981,7733,3
13/06/2013,basic,no,52,f,Spain,Intermediate,Linux,2,0,5,95,399,1696,4753,6524,7609,1594,4952,724,17575,13641,7225,2835,22433,1203,188,9
08/04/2018,basic,no,56,m,Spain,Advanced,Linux,3,0,21,48,6446,4877,9485,2576,10868,35,15406,19113,17416,9032,11413,637,9990,2171,395,4
28/03/2020,basic,yes,50,m,Germany,Intermediate,Linux,1,0,12,1,34,7310,4249,1850,15656,630,1274,4445,3160,277,17579,18539,9672,537,11239,2
10/06/2011,trial,yes,31,m,France,Basic,Mac,3,1,1,12,8486,34,81,2539,4786,17849,1665,18730,17224,6474,43,23379,47,205,2806,11
20/05/2013,basic,no,31,f,Germany,Intermediate,Windows,3,1,0,37,9405,6054,2033,181,15834,4290,13873,16795,31,18016,7446,1311,56,604,520,9
06/06/2010,premium,yes,31,m,Spain,Basic,Linux,3,0,0,53,4410,2067,13263,39,2362,5544,8933,6683,1862,942,2800,16861,31,8085,8764,12
17/07/2010,trial,no,22,m,Germany,Advanced,Windows,8,1,11,0,6264,1483,10127,9207,853,636,14073,10964,7561,14683,367,9244,6727,3571,298,12
09/02/2014,trial,yes,61,f,France,Intermediate,Linux,2,1,10,93,11400,4564,13642,14986,1435,367,5014,4086,166,15366,16983,5771,23286,11456,9702,8
09/08/2013,premium,yes,26,m,Spain,Advanced,Linux,2,1,11,10,9500,182,45,6428,47,81,503,756,98,68,1737,23066,352,21968,7039,9
19/07/2019,trial,no,64,m,Spain,Intermediate,Windows,8,1,1,11,126,7688,6454,7434,9342,1021,6773,5256,6906,14448,186,8314,2623,22353,6891,3
20/12/2020,basic,no,50,f,Spain,Advanced,Mac,9,0,24,78,36,6513,6968,2813,4720,4789,1326,5617,5139,54,13580,16827,3627,25678,5490,1
06/10/2018,trial,no,22,m,France,Intermediate,Linux,6,1,1,29,784,4286,4826,173,4557,8988,30,854,3217,3019,1965,1440,16424,16616,2584,4
07/07/2013,basic,no,62,f,Spain,Basic,Mac,8,1,0,1,8204,11465,11268,2870,6837,488,12932,1487,13014,3080,2879,24467,205,2220,6500,9
21/08/2012,basic,no,22,f,Spain,Intermediate,Linux,1,0,17,68,2948,1841,4338,9509,15762,11824,3079,10280,4203,14967,4335,776,12468,7075,5059,10
07/02/2018,premium,no,58,f,France,Intermediate,Mac,6,1,0,63,4021,11462,11116,11264,9594,6938,10985,976,787,6421,3549,2992,712,19112,357,4
15/11/2013,premium,no,24,f,Spain,Basic,Mac,7,1,1,83,7906,320,397,15127,2849,2183,15374,17183,256,345,33,464,117,9914,426,9
26/05/2015,basic,no,26,m,France,Intermediate,Mac,9,1,0,11,46,11378,7592,11621,5362,1478,8855,2148,712,1691,16301,14938,31,1512,11083,7
20/05/2017,basic,no,47,m,Spain,Intermediate,Linux,9,0,1,85,6512,5404,178,647,270,424,8357,3281,832,9359,22550,189,16237,18483,10946,5
02/08/2014,premium,no,35,m,Spain,Intermediate,Windows,2,1,20,9,49,5585,6237,14796,13350,6715,2125,302,659,19003,11171,8052,857,489,2903,8
16/05/2019,basic,no,46,f,Spain,Intermediate,Linux,2,0,13,1,3367,1901,9090,1977,265,17677,11041,387,1428,2920,16652,10682,10156,501,9041,3
29/03/2017,premium,yes,61,f,Spain,Advanced,Linux,1,1,4,13,6204,11218,6306,12853,1125,11949,11321,3802,891,7681,9573,4876,723,26611,11796,5
03/05/2017,premium,yes,50,f,Spain,Intermediate,Mac,7,1,0,20,6178,371,3147,763,3021,6618,3883,4440,19922,3204,2628,1250,596,1067,2596,5
02/09/2021,basic,no,56,m,Germany,Advanced,Windows,4,1,3,59,3409,2502,1706,405,4661,6855,673,2221,3983,770,22421,213,15394,22867,1465,1
08/10/2020,basic,no,37,f,Spain,Intermediate,Linux,9,1,19,8,1026,1099,225,1722,2598,7821,323,121,5103,534,11529,10042,13400,9298,7778,2
14/11/2020,premium,no,26,f,France,Intermediate,Linux,9,1,2,94,6191,9334,2507,15280,12146,3833,5038,17634,8189,14728,8789,1405,16978,19810,6347,2
13/03/2020,premium,yes,28,m,Spain,Intermediate,Linux,2,1,1,64,40,12013,5313,201,10170,8405,14357,6320,692,18735,6569,20941,10486,15043,36,2
24/03/2019,basic,yes,32,f,Spain,Advanced,Linux,1,0,18,0,302,12655,5878,2339,13736,2472,7210,4472,19405,8292,23550,6610,11033,9615,10878,3
20/02/2012,basic,yes,57,m,Spain,Basic,Linux,4,1,12,13,2467,3326,9062,4476,101,678,13713,310,496,10455,3263,2114,1392,23470,8487,10
18/11/2011,basic,yes,60,m,France,Intermediate,Linux,9,0,2,20,602,7634,4089,1792,3806,5336,9914,1325,6255,7630,12885,18346,1238,5001,1547,11
10/06/2021,basic,no,26,m,Spain,Advanced,Linux,2,1,15,10,121,2377,614,7104,4240,8366,2610,1697,5599,14346,19767,136,13564,8997,10457,1
31/01/2020,basic,no,24,f,Spain,Intermediate,Mac,6,0,1,21,6453,9804,201,13927,142,5986,333,3753,137,9158,3586,11169,19747,21589,7991,2
29/01/2018,premium,yes,57,f,Spain,Intermediate,Linux,2,1,6,42,11635,461,548,114,1549,562,8250,98,7320,12800,16354,2798,21105,3533,76,4
08/01/2015,basic,no,24,m,Spain,Intermediate,Linux,8,1,0,1,6059,11980,924,4246,34,10562,16192,8818,428,17088,1418,45,4322,1408,962,7
08/08/2021,trial,yes,34,m,France,Intermediate,Linux,6,1,18,22,758,6026,7779,13380,5136,9516,1020,4287,21247,7954,4327,19505,15658,18630,98,1
07/09/2010,trial,no,28,f,Spain,Intermediate,Linux,1,1,6,11,118,6331,6345,2180,6607,53,1741,633,4847,6207,3772,22934,5265,1339,129,12
28/02/2020,basic,no,64,f,France,Intermediate,Linux,10,0,1,73,4447,12868,8840,8117,1154,6912,8443,89,7550,13437,7546,21130,20279,10181,10010,2
20/08/2014,basic,yes,52,m,Spain,Intermediate,Linux,2,1,13,0,8320,9956,579,279,902,7600,703,4688,19419,94,3838,1946,1731,1577,193,8
04/09/2018,basic,no,51,f,Germany,Basic,Windows,10,1,19,92,3655,1666,5217,255,70,8678,14178,4950,20789,2350,18035,5689,11432,44,61,4
30/12/2010,basic,no,32,f,Spain,Basic,Linux,2,0,0,2,2890,8670,12885,1055,16010,5211,14928,1226,195,146,8807,14156,13433,4507,490,11
09/08/2014,basic,no,64,m,Spain,Intermediate,Linux,9,0,5,70,5950,1834,5958,10720,2170,36,114,141,644,498,2788,2718,21273,6755,8499,8
26/06/2017,premium,yes,45,f,Spain,Intermediate,Linux,3,1,3,55,6936,5907,9451,121,5144,315,301,544,8358,57,7584,3740,3753,9313,4196,5
21/09/2022,trial,yes,45,m,Spain,Intermediate,Mac,6,1,25,2,10549,31,349,6338,122,11503,9305,120,9763,969,4231,4017,21089,24921,309,0
05/07/2021,basic,no,57,m,Spain,Intermediate,Linux,8,0,13,0,355,9548,1283,34,6109,12644,2304,270,21485,10439,14936,16192,3237,1459,2822,1
26/11/2022,basic,no,39,m,Spain,Intermediate,Mac,10,1,1,99,6265,2701,4921,4249,3051,8106,9507,4134,10321,1970,22097,3979,13911,1298,394,0
23/04/2017,premium,no,43,m,France,Intermediate,Mac,3,1,5,47,1248,1813,9843,5018,5871,5290,12084,3430,4918,16552,340,23598,99,15982,1375,5
08/06/2016,basic,no,65,f,Germany,Advanced,Windows,10,1,0,9,790,7825,131,9110,296,6399,7896,305,2415,3751,1456,561,5997,335,676,6
30/07/2014,trial,no,64,f,Spain,Basic,Linux,7,1,5,32,10394,7067,4553,4688,870,14233,15165,1768,17064,10378,21743,13234,14762,3871,7921,8
05/06/2015,basic,no,39,m,Spain,Intermediate,Linux,0,0,0,73,8617,452,961,4607,120,17687,4851,18787,1845,21196,12689,22979,5119,228,9076,7
03/07/2017,basic,no,58,f,Spain,Basic,Linux,4,1,12,13,7722,4547,5912,15067,14302,2518,3813,8578,5828,793,1202,1734,20918,25259,6436,5
20/07/2010,premium,yes,23,m,France,Intermediate,Linux,10,1,6,94,2102,9798,519,475,4062,111,5259,15832,6921,8475,8374,5862,133,3445,10016,12
02/10/2018,premium,no,54,m,Spain,Intermediate,Windows,6,1,2,0,9753,5719,13154,12413,5234,2780,32,6153,434,12313,16776,3125,1285,90,7532,4
01/10/2015,trial,yes,30,m,France,Advanced,Windows,7,1,5,41,10344,3731,6512,172,6549,5013,513,2801,12569,7581,18379,23493,13776,16186,4490,7
03/09/2021,basic,yes,47,m,Spain,Intermediate,Linux,6,0,22,79,7470,12875,2319,989,15556,7643,6835,14794,20424,796,17298,12666,588,3449,7941,1
22/04/2022,basic,no,55,f,France,Basic,Linux,8,1,3,27,1625,1277,13218,85,110,4218,4613,15229,20331,815,2945,3547,306,4578,1585,0
31/03/2020,trial,no,59,m,France,Advanced,Mac,6,1,1,0,9513,1629,5587,90,14300,6018,9049,10444,10885,2598,1882,7177,9239,1198,11153,2
13/11/2022,basic,no,46,f,Spain,Intermediate,Linux,2,1,0,52,8429,4464,181,7862,5467,2754,7625,8889,354,289,906,18038,137,8370,5363,0
13/06/2014,premium,no,39,f,Germany,Advanced,Linux,9,1,0,2,105,8962,6439,15530,4490,4540,62,1732,21367,13964,21453,7490,3206,8850,1015,8
06/08/2020,premium,yes,28,m,France,Intermediate,Windows,10,1,2,22,6877,7740,3461,5024,945,867,11321,6987,3413,14694,2730,804,11961,4865,5983,2
13/03/2012,basic,no,64,m,Germany,Advanced,Windows,9,1,0,17,4813,5108,4880,52,10270,6555,15276,7976,13319,1374,20790,20929,21791,4006,825,10
04/10/2016,basic,yes,39,m,Spain,Basic,Linux,8,1,1,36,10065,2703,10268,335,10872,4424,12689,16497,2367,16198,19411,7632,217,5299,6449,6
07/07/2015,premium,yes,56,f,Spain,Intermediate,Mac,10,1,1,17,369,4083,1620,14577,7358,4559,5902,5655,1825,8427,329,7028,105,12059,1225,7
21/10/2013,basic,no,54,f,Spain,Intermediate,Linux,2,1,23,60,6246,7675,3048,3471,1747,5625,11192,457,745,13892,11539,251,697,229,5440,9
07/09/2020,basic,yes,35,f,France,Intermediate,Mac,7,1,0,6,393,2244,1993,462,9014,7098,89,7663,11027,19296,3743,24867,18901,8841,3000,2
04/05/2022,basic,no,36,f,Spain,Advanced,Linux,7,0,11,95,6225,3538,4508,30,7952,13006,9013,4479,7866,285,4827,120,16813,37,127,0
11/02/2017,basic,no,51,f,Spain,Advanced,Linux,7,0,0,52,90,4389,3771,380,16351,1052,2908,18131,6837,591,10490,828,9750,10650,3393,5
09/10/2016,trial,yes,49,f,Spain,Intermediate,Linux,7,1,22,26,1321,13039,10137,5934,5415,447,1638,4590,3341,2073,16807,6731,1867,8630,10378,6
04/10/2015,premium,yes,29,f,Spain,Intermediate,Linux,0,1,0,44,4883,6885,6734,3107,709,34,2708,1704,3894,10777,2253,1526,2101,74,2370,7
18/05/2016,basic,no,47,f,France,Basic,Linux,6,1,3,96,454,3514,6648,42,81,1278,2845,684,13702,18413,10120,552,303,81,118,6
21/02/2017,trial,no,49,m,France,Advanced,Linux,8,1,1,11,1323,1131,1884,6462,873,2474,3622,36,397,530,8741,17943,589,11968,383,5
09/04/2022,trial,yes,61,m,Spain,Intermediate,Windows,6,1,13,68,55,2852,2235,1774,13665,3762,135,1556,1219,32,7848,49,14962,10542,458,0
01/08/2017,basic,no,51,f,Spain,Intermediate,Linux,2,0,17,84,141,4938,2363,12196,7611,2791,3646,4048,4064,10746,505,7732,1704,98,4552,5
05/02/2018,premium,no,22,f,Germany,Advanced,Mac,2,1,0,46,11690,87,581,31,6117,1016,9897,7146,13903,11448,8458,10555,3351,20063,6386,4
25/06/2012,basic,yes,55,f,Spain,Advanced,Linux,10,1,22,0,416,3185,10384,120,4534,1594,18043,131,18201,31,462,3521,606,17994,11958,10
08/01/2012,trial,yes,57,f,Germany,Advanced,Mac,6,1,0,12,480,11359,9558,4407,10445,8276,7311,35,2584,20816,20189,5182,12604,952,952,10
11/12/2012,basic,no,49,f,Spain,Intermediate,Linux,10,0,0,68,4762,2858,3761,7979,561,247,2114,18268,31,20370,7285,16322,30,21079,706,10
24/03/2010,premium,yes,49,f,Spain,Intermediate,Linux,1,1,18,1,6466,30,4105,4205,3674,2093,6189,6766,8341,133,19193,32,10287,7189,8638,12
24/12/2011,basic,no,30,f,Germany,Intermediate,Windows,3,1,1,41,4785,3877,1977,3358,11083,45,282,11732,18938,19254,19181,6477,1263,9020,10672,10
09/03/2022,premium,no,43,f,France,Intermediate,Windows,4,1,2,69,2004,70,13390,1663,459,36,14009,96,15056,31,4630,1327,474,19888,1120,0
26/03/2010,basic,no,47,f,Spain,Intermediate,Mac,6,1,2,13,81,3415,1840,472,12280,5359,2558,1382,73,5193,18839,711,1872,304,3507,12
01/03/2015,basic,no,30,m,Spain,Advanced,Linux,4,1,3,1,4931,5782,962,43,2178,14146,10333,5924,9168,5044,5089,23204,2209,4659,8418,7
27/02/2018,trial,yes,50,f,France,Basic,Mac,5,1,24,67,6518,2981,612,4884,476,6104,49,13135,6794,21477,12452,4990,24079,4712,239,4
31/07/2017,basic,yes,40,f,France,Basic,Linux,10,1,0,57,11369,7491,1316,949,5907,4110,4157,1443,42,242,22161,17566,1657,10455,2072,5
15/01/2022,basic,no,30,f,France,Intermediate,Linux,5,0,0,39,31,8890,6008,2666,5022,7098,1977,4009,7973,3070,1896,2214,1438,4037,1243,0
11/07/2011,basic,yes,55,m,Germany,Intermediate,Windows,6,1,0,51,674,952,12973,429,11015,4930,601,90,15061,13289,11198,14238,3088,2670,2052,11
18/04/2015,basic,yes,61,f,Germany,Intermediate,Linux,8,1,20,4,426,475,97,13228,2058,15475,16543,2833,9840,16193,7394,3503,6292,147,213,7
30/10/2011,basic,no,46,m,Spain,Intermediate,Linux,0,0,10,39,948,2349,711,7419,3091,3635,145,11808,14462,7077,18984,8619,345,16716,2475,11
24/11/2020,trial,yes,37,m,France,Intermediate,Windows,0,1,2,61,921,1307,10454,63,7688,16353,6811,4855,48,7305,107,18082,1000,15621,445,2
17/01/2020,basic,no,37,m,Germany,Intermediate,Mac,1,0,22,8,797,6086,9508,12174,406,9236,2892,9896,14974,17043,13270,3200,5902,5740,11832,2
13/02/2022,basic,no,54,f,Spain,Intermediate,Linux,9,1,0,93,33,7440,3283,1103,8183,3703,1585,189,12528,6058,23522,14315,9372,1526,7049,0
11/12/2019,basic,no,41,m,Germany,Basic,Mac,5,1,0,7,8430,34,302,1842,226,14338,12811,9696,2964,541,8432,7377,18344,8956,11147,3
07/07/2016,basic,no,52,f,Spain,Intermediate,Mac,10,1,4,46,4055,890,12115,14414,7158,1238,14650,7630,9441,2199,17825,6674,6512,25289,2794,6
13/04/2019,basic,no,40,m,Spain,Basic,Linux,2,1,0,10,9747,53,3590,12333,3084,474,10054,1167,117,3235,1290,4714,10165,8262,8936,3
25/01/2022,basic,yes,46,m,Spain,Intermediate,Mac,4,0,4,0,33,3113,739,3980,2831,39,2080,5384,5845,7211,19147,20091,8682,10943,9792,0
18/07/2015,trial,yes,45,f,France,Intermediate,Windows,0,1,0,2,10458,2054,466,3812,10300,810,942,5677,5140,19974,6882,17409,17767,10177,389,7
14/10/2010,basic,no,53,m,Spain,Intermediate,Mac,4,1,11,30,4625,2645,13908,1292,84,72,2447,10696,3710,2197,3695,715,14994,535,3823,12
12/03/2011,basic,no,41,m,France,Advanced,Mac,6,1,4,88,675,401,5015,9863,3008,3307,943,425,5430,20304,13600,10888,2126,8123,2715,11
10/09/2015,basic,yes,22,f,Spain,Basic,Linux,7,1,0,14,4773,290,10018,11214,870,4133,45,18604,12777,7923,16053,22405,16482,6115,594,7
13/06/2014,basic,yes,58,m,France,Basic,Mac,7,1,2,93,11876,2565,3753,9639,5456,13656,9495,10938,2607,4953,20003,3279,2833,6955,3797,8
18/06/2014,premium,no,61,m,Germany,Basic,Windows,9,1,1,83,6614,2758,3407,11687,6384,9099,17962,15822,18750,390,4193,73,21220,9710,719,8
03/02/2013,basic,yes,43,m,France,Intermediate,Mac,2,1,23,1,1338,1488,94,2644,2584,11195,10357,4248,341,276,1015,79,13378,4134,2557,9
01/10/2017,trial,no,61,f,France,Basic,Mac,5,1,2,5,6903,254,2850,6238,1585,14331,8177,6530,1143,10390,5046,5250,2641,5385,6148,5
30/11/2013,basic,no,36,m,Germany,Intermediate,Mac,3,0,16,14,206,3188,2493,409,12328,15257,9542,17951,30,14743,8478,4499,7131,7111,770,9
09/12/2010,basic,no,24,m,Spain,Intermediate,Linux,3,0,4,0,114,44,5873,14349,6713,2381,8060,909,140,8984,565,85,1223,20223,9835,12
30/12/2014,basic,no,48,m,Spain,Intermediate,Windows,7,0,2,5,7622,9734,2100,203,7347,4383,1638,14919,7174,16089,21292,1144,277,7116,6198,7
13/08/2011,basic,no,26,m,Germany,Intermediate,Windows,9,1,4,31,111,9064,4584,5977,529,402,15918,5452,8526,8731,33,824,916,24232,596,11
12/07/2019,trial,no,59,f,Spain,Basic,Mac,0,1,2,44,4550,1859,37,7093,9034,7586,15417,10163,1571,21953,13879,10222,2735,8425,224,3
27/08/2017,basic,no,58,f,Spain,Intermediate,Linux,2,0,2,4,10947,6084,6041,12967,1355,10882,13175,3119,11416,1049,12149,11960,25778,712,7347,5
31/12/2010,basic,no,50,f,Spain,Intermediate,Linux,5,0,0,1,112,40,1870,15377,549,485,35,12983,18703,778,18532,14400,24759,4099,59,11
21/09/2012,basic,yes,58,m,France,Intermediate,Linux,5,1,10,4,9449,6167,3577,12928,7766,17766,4280,1154,1183,867,2882,5463,7802,635,8052,10
25/07/2020,trial,no,57,m,France,Basic,Mac,6,1,0,2,917,115,578,9815,3657,5233,17707,16803,6706,5663,5514,23014,22948,18077,10287,2
01/09/2018,basic,yes,65,m,Spain,Intermediate,Mac,7,0,0,9,1114,8968,6543,14036,230,4296,7329,2277,7157,3695,14367,9961,7905,8750,2362,4
21/02/2017,trial,yes,57,f,Spain,Basic,Mac,10,1,25,45,9589,594,4935,1584,4229,3885,458,2988,12915,14766,4851,22860,16339,7607,2334,5
24/08/2012,trial,no,28,m,Spain,Intermediate,Linux,1,0,10,66,7656,10039,10372,893,1149,1901,10567,1164,6743,1852,23674,21516,9122,23586,8278,10
09/05/2010,basic,no,55,m,Spain,Intermediate,Linux,9,0,1,20,11589,158,3253,187,676,14221,6459,1304,4456,42,275,8734,3742,31,1480,12
17/10/2020,basic,no,31,f,Spain,Basic,Linux,6,1,19,83,3708,2969,11403,316,13272,5932,6965,1028,924,6543,7570,19196,10130,655,132,2
24/07/2014,premium,yes,54,m,Spain,Advanced,Linux,8,0,2,1,3746,4920,567,1281,2931,8981,18456,70,1141,1493,41,12885,53,14461,193,8
14/11/2016,premium,yes,40,f,France,Intermediate,Mac,1,1,12,10,1491,7752,3675,11715,5627,6726,150,15372,17849,1847,22919,9128,6549,5363,52,6
30/05/2019,basic,no,27,f,France,Intermediate,Windows,7,1,3,25,288,9752,1689,3324,9297,2381,4751,8186,1219,12337,6984,3978,1831,3277,7219,3
01/06/2011,trial,yes,42,m,Germany,Basic,Windows,2,1,23,20,8374,4061,3994,11697,5302,10684,8014,3311,9430,1146,1127,158,9989,11112,316,11
03/02/2021,premium,no,33,f,Spain,Intermediate,Mac,1,1,24,7,8034,2826,2438,8666,16703,8509,2575,7928,3518,1784,3190,14564,8838,16003,74,1
08/04/2012,basic,no,37,m,Spain,Intermediate,Linux,6,0,2,13,71,1220,11031,7493,9476,2599,14538,223,17740,5575,1170,7065,877,26854,7161,10
08/10/2021,trial,yes,57,f,France,Intermediate,Windows,10,1,5,3,7036,250,7482,11996,13476,6485,12407,9863,7004,33,12404,15054,21559,10641,11018,1
27/05/2019,basic,yes,62,f,France,Advanced,Linux,0,0,1,64,2779,3121,200,14273,3028,1188,7143,12596,19499,14219,15150,480,18820,19361,7667,3
21/10/2017,basic,no,43,f,France,Intermediate,Mac,10,1,6,5,2447,9931,121,1467,14514,84,691,13333,19587,2808,15718,13356,6770,23590,901,5
10/01/2022,basic,no,43,m,France,Basic,Windows,4,1,0,7,6709,10255,137,8369,372,3326,5860,1636,6437,13429,4217,19609,11737,2624,2622,0
11/06/2014,basic,no,37,m,Germany,Intermediate,Windows,3,1,0,51,4022,374,462,790,1194,1574,13828,11252,9982,4996,105,10527,6804,20476,227,8
14/05/2012,premium,yes,59,m,Spain,Intermediate,Windows,4,1,6,75,7341,10487,5401,14940,16676,9067,1581,6016,1423,31,1917,19416,11252,1619,11706,10
20/12/2012,trial,yes,40,f,France,Advanced,Linux,5,1,0,86,3770,679,13310,13002,2923,10242,14944,11613,1484,9040,2753,12222,9157,9730,67,9
05/11/2016,trial,no,24,f,Spain,Intermediate,Windows,4,1,1,58,1744,3581,5773,44,2324,13973,590,63,9746,3196,3290,229,2103,4027,7860,6
11/02/2019,trial,yes,30,f,Spain,Basic,Windows,8,1,0,84,3044,7848,9532,11289,2844,14150,5274,7346,1867,2327,9512,1225,6770,47,57,3
04/05/2013,trial,yes,53,f,Spain,Basic,Windows,9,1,5,9,42,1300,4376,9518,11324,74,213,9698,1120,2306,16919,24902,402,16260,11702,9
14/08/2021,trial,no,55,m,Spain,Basic,Windows,0,1,0,33,3373,2159,2169,2644,43,4904,2052,181,298,9047,20064,20022,4106,3872,7636,1
15/09/2015,basic,no,47,f,Spain,Basic,Linux,6,0,12,16,11922,102,2081,2205,1291,16146,4403,7264,689,2820,630,10028,486,8126,4277,7
14/08/2017,basic,no,38,f,Spain,Intermediate,Linux,6,0,10,4,1801,59,8326,11416,1071,13873,2798,397,19816,21306,1602,3748,20094,26954,223,5
18/02/2020,basic,no,32,f,Spain,Intermediate,Linux,5,0,20,2,1546,283,3898,14370,11441,10547,6241,35,6696,20776,969,145,12273,245,10355,2
17/12/2015,trial,yes,47,m,France,Intermediate,Windows,4,1,18,7,6668,2806,5086,10381,3938,130,18209,3378,944,5846,137,218,2839,4776,7876,6
22/03/2013,basic,no,57,m,Spain,Intermediate,Mac,7,1,0,60,5339,2157,7523,1508,601,13384,1893,1692,3944,4043,954,1156,724,871,1724,9
